balance_assets_accounts_receivables,balance_assets_cash_deposits,balance_assets_inventories,balance_assets_investments,balance_assets_land_building,balance_assets_other_assets,balance_assets_other_tangible,balance_assets_total,balance_funds_endowment,balance_funds_liabilities_total,balance_funds_restricted,balance_funds_total,balance_funds_unrestricted,balance_liabilities_current,balance_liabilities_non_current,balance_liabilities_total,capital_in_nature,expenses_charitable_local,expenses_charitable_overseas,expenses_charitable_total,expenses_fund_raising,expenses_others_total,expenses_total,financial_period,financial_status,name,other_info_donation_other_charities,other_info_fund_raising_efficiency_ratio,other_info_no_of_employees,other_info_total_employee_costs,other_info_total_related_party_transactions,primary_sector,receipts_donation_cash_non_tax_deductible,receipts_donation_cash_tax_deductible,receipts_donation_cash_total,receipts_donation_kind_non_tax_deductible,receipts_donation_kind_tax_deductible,receipts_donation_kind_total,receipts_government_grants,receipts_investment_income,receipts_others_income,receipts_programme_fees,receipts_total,sub_sector,uen
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,&nbsp;,Jan 2016 - Dec 2016,Not received,"Singapore Chinese Buddhist Association, The",-,-,-,-,-,Religious,-,-,-,-,-,-,-,-,-,-,&nbsp;,Buddhism,S61SS0035L
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"246,632","58,693,806","569,522","913,000","30,421,710","16,767","1,462,300","92,323,737",0,"92,323,737","36,607,075","87,534,302","50,927,227","1,532,585","3,256,850","4,789,435",0,"3,242,786","1,000,000","4,242,786","60,983","4,580,907","8,884,676",Jan 2014 - Dec 2014,Received,SINGAPORE SOKA ASSOCIATION,"15,000",1,99,"3,780,997",0,Religious,"8,035,025",-,"8,035,025",0,-,0,0,"296,599","1,768,805","1,773,001","11,873,430",Buddhism,S72SS0009K
"203,990","61,349,562","530,950",0,"28,519,775","49,408","3,526,298","94,179,983",0,"94,179,983","35,361,728","89,684,591","54,322,863","1,216,374","3,279,018","4,495,392",0,"4,371,903","60,301","4,432,204","54,124","4,942,583","9,428,911",Jan 2015 - Dec 2015,Received,SINGAPORE SOKA ASSOCIATION,"125,067",1,100,"3,857,681",0,Religious,"8,072,128",-,"8,072,128",0,-,0,"139,333","481,785","42,376","3,254,288","11,989,910",Buddhism,S72SS0009K
"447,718","63,010,541","506,152",0,"26,617,840",0,"6,122,393","96,704,644",0,"96,704,644","34,034,819","92,026,296","57,991,477","1,409,162","3,269,186","4,678,348","6,768","3,525,168","79,036","3,604,204","53,748","6,585,593","10,243,545",Jan 2016 - Dec 2016,Received,SINGAPORE SOKA ASSOCIATION,"35,838",1,102,"4,111,658",0,Religious,"8,481,282",-,"8,481,282",0,-,0,"208,343","530,867","31,393","3,279,617","12,531,502",Buddhism,S72SS0009K
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"424,666",Jan 2014 - Dec 2014,Late,SOON SAY KENG TEMPLE,*,*,*,*,*,Religious,*,*,*,*,*,*,*,*,*,*,"385,939",Buddhism,S87SS0008J
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"625,169",Jan 2015 - Dec 2015,Received,SOON SAY KENG TEMPLE,*,*,*,*,*,Religious,*,*,*,*,*,*,*,*,*,*,"500,405",Buddhism,S87SS0008J
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,&nbsp;,Jan 2016 - Dec 2016,Not received,SOON SAY KENG TEMPLE,-,-,-,-,-,Religious,-,-,-,-,-,-,-,-,-,-,&nbsp;,Buddhism,S87SS0008J
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"995,201",0,0,0,"62,020",0,"1,057,221",0,"1,057,221",0,"1,008,163","1,008,163","49,058",0,"49,058",0,"27,155",0,"27,155",0,0,0,0,0,BUDDHIST TZU CHI MERIT ORGANIZATION (SINGAPORE) LTD.,0,0,0,0,"46,211",Religious,"1,035,318",-,"1,035,318",0,-,0,0,0,0,0,0,Buddhism,201611166R
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,BUDDHIST TZU CHI MERIT ORGANIZATION (SINGAPORE) LTD.,-,-,-,-,-,Religious,-,-,-,-,-,-,-,-,-,-,0,Buddhism,201611166R
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"27,155",Jan 2016 - Dec 2016,Received,BUDDHIST TZU CHI MERIT ORGANIZATION (SINGAPORE) LTD.,-,-,-,-,-,Religious,-,-,-,-,-,-,-,-,-,-,"1,035,318",Buddhism,201611166R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"59,650",0,35,0,0,0,"59,685",0,"59,685",0,"59,685","59,685",0,0,0,0,0,0,0,"36,672",0,"36,672",Jan 2014 - Dec 2014,Late,Budhi Meditation Buddhist Association,0,18,3,"27,600",0,Religious,"89,014",-,"89,014",0,-,0,0,0,0,0,"89,014",Buddhism,S92SS0034G
0,"80,590",0,0,0,0,0,"80,590",0,"80,590",0,"79,153","79,153","1,437",0,"1,437",0,"71,127",0,"71,127",0,0,"71,127",Jan 2015 - Dec 2015,Late,Budhi Meditation Buddhist Association,0,25,3,"32,800",0,Religious,"94,056",-,"94,056",0,-,0,0,0,0,0,"94,056",Buddhism,S92SS0034G
0,"22,559",0,0,0,0,0,"22,559",0,"22,559",0,0,0,"22,559",0,"22,559",0,"69,122",0,"69,122","37,230",0,"106,352",Jan 2016 - Dec 2016,Late,Budhi Meditation Buddhist Association,0,29,3,"52,800",0,Religious,"124,695",-,"124,695",0,-,0,0,0,0,0,"124,695",Buddhism,S92SS0034G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,660","547,443",0,0,"4,539,065",0,0,"5,091,168",0,"5,091,168",0,"3,842,414","3,842,414","427,641","821,113","1,248,754",0,"569,530",0,"569,530",0,450,"569,980",Mar 2014 - Feb 2015,Received,Budi Centre,450,5,13,"200,470",0,Religious,"936,351",-,"936,351",0,-,0,"14,788",0,0,0,"951,139",Buddhism,S99SS0047B
"7,474","614,648",0,0,"4,555,183",0,0,"5,177,305",0,"5,177,305",0,"4,218,930","4,218,930","392,189","566,186","958,375",0,"605,139",0,"605,139",0,450,"605,589",Mar 2015 - Feb 2016,Received,Budi Centre,450,11.58,15,"233,603",0,Religious,"932,003",-,"932,003",0,-,0,"26,372",0,"20,300",0,"978,675",Buddhism,S99SS0047B
"4,660","781,856",0,0,"4,494,417",0,0,"5,280,933",0,"5,280,933",0,"4,686,331","4,686,331","319,377","275,225","594,602",0,"680,948",0,"680,948",0,600,"681,548",Mar 2016 - Feb 2017,Received,Budi Centre,600,14.20,18,"268,387",0,Religious,"1,106,862",-,"1,106,862",0,-,0,"29,217",0,0,0,"1,136,079",Buddhism,S99SS0047B
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20,049","6,443,031",0,0,"10,473,827",0,"43,910","16,980,817",0,"16,980,817",0,"16,968,164","16,968,164","12,653",0,"12,653",0,"778,710",0,"778,710",0,0,"778,710",Jan 2014 - Dec 2014,Received,Tai Pei Yuen Temple,"34,400",0,6,"227,005",0,Religious,"208,848",-,"208,848",0,-,0,0,"64,876","8,940","599,211","881,875",Buddhism,S86SS0009L
"27,761","6,757,960",0,0,"10,318,429",0,"36,024","17,140,174",0,"17,140,174",0,"17,126,240","17,126,240","13,934",0,"13,934",0,"823,874",0,"823,874",0,0,"823,874",Jan 2015 - Dec 2015,Late,Tai Pei Yuen Temple,"29,400",0,7,"209,620",0,Religious,"210,023",-,"210,023",0,-,0,0,"58,834","9,543","531,193","809,593",Buddhism,S86SS0009L
"11,393","7,059,411",0,0,"10,139,222",0,"19,698","17,229,724",0,"17,229,724",0,"17,215,898","17,215,898","13,826",0,"13,826",0,"866,141",0,"866,141",0,0,"866,141",Jan 2016 - Dec 2016,Late,Tai Pei Yuen Temple,"71,000",0,6,"203,813",0,Religious,"241,803",-,-,0,-,0,0,"105,512","10,432","358,366","716,113",Buddhism,S86SS0009L
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21,065","609,418",0,0,1,0,"3,800","634,284",0,"634,284",0,"631,837","631,837","2,447",0,"2,447",0,"42,040",0,"42,040",0,"136,097","178,137",Jan 2014 - Dec 2014,Late,TAI YEONG KON TEMPLE,"14,000",0,2,"21,023",0,Religious,"205,623",-,"205,623",0,-,0,341,"34,460",50,0,"240,474",Buddhism,S87SS0127C
"30,172","674,612",0,0,1,0,"21,112","725,897",0,"725,897",0,"722,860","722,860","3,037",0,"3,037",0,"33,215",0,"33,215",0,"170,327","203,542",Jan 2015 - Dec 2015,Late,TAI YEONG KON TEMPLE,"6,000",0,3,"32,383",0,Religious,"257,094",-,"257,094",0,-,0,"3,811",0,"33,660",0,"294,565",Buddhism,S87SS0127C
"24,127","857,040",0,0,1,0,"16,317","897,485",0,"897,485",0,"892,246","892,246","5,239",0,"5,239",0,"25,759",0,"25,759",0,"148,974","174,733",Jan 2016 - Dec 2016,Received,TAI YEONG KON TEMPLE,0,0,3,"33,222",0,Religious,"312,400",-,"312,400",0,-,0,"5,733",0,"25,986",0,"344,119",Buddhism,S87SS0127C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29,340","17,845,216","2,134",0,"2,714,150","6,614","58,904","20,656,358",0,"20,656,358",0,"17,356,144","17,356,144","3,300,214",0,"3,300,214",0,0,0,0,0,"652,250","652,250",Dec 2013 - Nov 2014,Late,Thong Teck Sian Tong Lian Sin Sia (Thong Teck Charitable Institution),0,0,13,"221,015",0,Religious,0,-,0,0,-,0,0,0,"873,667",0,"873,667",Buddhism,S61SS0173H
"50,056","18,398,028","1,527",0,"2,571,264","5,137","14,006","21,040,018",0,"21,040,018",0,"17,817,642","17,817,642","3,222,376",0,"3,222,376",0,0,0,0,0,"597,588","597,588",Dec 2014 - Nov 2015,Late,Thong Teck Sian Tong Lian Sin Sia (Thong Teck Charitable Institution),0,0,12,"207,456",0,Religious,0,-,0,0,-,0,0,0,"925,793",0,"925,793",Buddhism,S61SS0173H
"80,052","18,596,576","1,054",0,"2,428,377","753,009","5,282","21,864,350",0,"21,864,350",0,"18,833,131","18,833,131","3,031,219",0,"3,031,219",0,0,0,0,0,"589,595","589,595",Dec 2015 - Nov 2016,Late,Thong Teck Sian Tong Lian Sin Sia (Thong Teck Charitable Institution),0,0,12,"213,625",0,Religious,0,-,0,0,-,0,0,0,"1,063,927",0,"1,063,927",Buddhism,S61SS0173H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"2,229,916",0,0,"4,096,742","12,199","88,528","6,427,385",0,"6,427,385","3,118,610","6,422,946","3,304,336","4,439",0,"4,439","237,658","345,591",0,"345,591",0,"90,682","436,273",Jan 2014 - Dec 2014,Received,Tian Kong &amp; Kancanarama Buddhist Temple,0,0,7,"128,153",0,Religious,"553,341",-,"553,341",0,-,0,0,0,"17,026",0,"570,367",Buddhism,S93SS0035H
0,"2,400,576",0,0,"4,072,205","12,474","88,940","6,574,195",0,"6,574,195","3,312,666","6,569,936","3,257,270","4,259",0,"4,259","194,056","325,040",0,"325,040",0,"93,814","418,854",Jan 2015 - Dec 2015,Received,Tian Kong &amp; Kancanarama Buddhist Temple,0,0,7,"129,348",0,Religious,"504,325",-,"504,325",0,-,0,0,0,"18,919",0,"523,244",Buddhism,S93SS0035H
0,"2,532,416",0,0,"4,048,159","13,169","83,230","6,676,974",0,"6,676,974","3,465,818","6,672,715","3,206,897","4,259",0,"4,259","153,152","333,215",0,"333,215",0,"101,103","434,318",Jan 2016 - Dec 2016,Received,Tian Kong &amp; Kancanarama Buddhist Temple,0,0,7,"135,477",0,Religious,"474,861",-,"474,861",0,-,0,0,0,"19,236",0,"494,097",Buddhism,S93SS0035H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"1,321,867",Apr 2014 - Mar 2015,Late,Tian Kong Buddhist Temple,*,*,*,*,*,Religious,*,*,*,*,*,*,*,*,*,*,"1,579,471",Buddhism,S84SS0034C
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"373,258",Apr 2015 - Mar 2016,Late,Tian Kong Buddhist Temple,*,*,*,*,*,Religious,*,*,*,*,*,*,*,*,*,*,"431,556",Buddhism,S84SS0034C
0,"1,841,640",0,0,"1,424,650",0,0,"3,266,290",0,"3,266,290","863,968","3,257,685","2,393,717","8,605",0,"8,605","57,611","106,638",0,"106,638",0,"464,284","570,922",Apr 2016 - Mar 2017,Late,Tian Kong Buddhist Temple,0,0,3,"128,700","112,350",Religious,"370,960",-,"370,960",0,-,0,0,0,"41,038",0,"411,998",Buddhism,S84SS0034C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"1,154,949",0,0,"472,691",0,0,"1,627,640",0,"1,627,640",0,"1,625,960","1,625,960","1,680",0,"1,680",0,"140,089",0,"140,089",0,0,"140,089",Jan 2014 - Dec 2014,Late,Ti-Sarana Buddhist Association,0,0,0,0,0,Religious,"160,128",-,"160,128",0,-,0,0,0,"618,005",0,"778,133",Buddhism,S77SS0035L
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Jan 2015 - Dec 2015,Late,Ti-Sarana Buddhist Association,*,*,*,*,*,Religious,*,*,*,*,*,*,*,*,*,*,&nbsp;,Buddhism,S77SS0035L
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Jan 2016 - Dec 2016,Late,Ti-Sarana Buddhist Association,*,*,*,*,*,Religious,*,*,*,*,*,*,*,*,*,*,&nbsp;,Buddhism,S77SS0035L
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"11,747,835","4,325",0,"13,604,375",0,"4,559,468","29,916,003",0,"29,916,003",0,"29,885,375","29,885,375","30,628",0,"30,628",0,"321,882",0,"321,882",0,0,"321,882",Jan 2014 - Dec 2014,Late,Toa Payoh Seu Teck Sean Tong,"342,620",0,23,"395,756",0,Religious,"4,959,393",-,"4,959,393",0,-,0,0,"151,432","379,636",0,"5,490,461",Buddhism,S69SS0015H
0,"8,594,587",0,"4,971","28,316,117",0,"152,416","37,068,091",0,"37,068,091",0,"37,037,956","37,037,956","30,135",0,"30,135",0,"353,781",0,"353,781",0,0,"353,781",Jan 2015 - Dec 2015,Late,Toa Payoh Seu Teck Sean Tong,"289,380",0,23,"427,537",0,Religious,"5,239,939",-,"5,239,939",0,-,0,0,"408,000","33,720",0,"5,681,659",Buddhism,S69SS0015H
0,"11,953,013","4,872",0,"28,548,518",0,"192,695","40,699,098",0,"40,699,098",0,"40,577,478","40,577,478","121,620",0,"121,620",0,"378,608","47,900","426,508",0,0,"426,508",Jan 2016 - Dec 2016,Late,Toa Payoh Seu Teck Sean Tong,"259,782",0,23,"411,179",0,Religious,"4,967,887",-,"4,967,887",0,-,0,0,"408,000","39,266",0,"5,415,153",Buddhism,S69SS0015H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"5,326,013",0,"4,063,474","1,050,058","2,390","81,216","10,523,151",0,"10,523,151",0,"10,164,824","10,164,824","358,327",0,"358,327",0,0,0,0,0,"444,250","444,250",Jan 2014 - Dec 2014,Received,TONG SIAN TNG TEMPLE,0,0,3,"113,590",0,Religious,"72,835",-,"72,835",0,-,0,0,0,"84,453",0,"157,288",Buddhism,S88CC0593F
0,"4,935,618",0,"4,741,653","912,262","5,140","176,939","10,771,612",0,"10,771,612",0,"10,431,187","10,431,187","340,425",0,"340,425",0,"44,686",0,"44,686",0,"29,632","74,318",Jan 2015 - Dec 2015,Received,TONG SIAN TNG TEMPLE,0,0,3,"126,000",0,Religious,"76,326",-,"76,326","581,411",-,"581,411",0,0,"207,629",0,"865,366",Buddhism,S88CC0593F
0,"5,305,631",0,"4,636,522",0,"989,345","1,050,319","11,981,817","11,905,151","11,981,817",0,"11,905,151",0,"76,666",0,"76,666","2,060,457",0,0,0,0,"580,080","580,080",Jan 2016 - Dec 2016,Received,TONG SIAN TNG TEMPLE,0,0,3,"141,760",0,Religious,"1,178,683",-,"1,178,683",0,-,0,0,"230,337","651,437",0,"2,060,457",Buddhism,S88CC0593F
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"222,843","2,235,072","50,449",0,"4,176,858",0,"2,750,744","9,435,966",0,"9,435,966","5,438,565","7,824,844","2,386,279","864,895","746,227","1,611,122","1,173,562",0,0,0,"415,697","552,978","968,675",Jan 2014 - Dec 2014,Late,TRUE BUDDHA SHI CHENG ASSOCIATION,"2,400",20.74,7,"108,391","56,216",Religious,"2,003,884",-,-,0,-,0,"1,080",0,"62,454",0,"2,067,418",Buddhism,S89SS0046C
"182,013","3,933,765","200,405",0,"4,316,904",0,"3,179,378","11,812,465",0,"11,812,465","5,346,324","7,962,449","2,616,125","901,764","2,948,252","3,850,016","594,682",0,0,0,"463,043","1,719,782","2,182,825",Jan 2015 - Dec 2015,Late,TRUE BUDDHA SHI CHENG ASSOCIATION,"1,000",30.86,9,"219,257","104,983",Religious,"1,503,692",-,"1,503,692",0,-,0,"3,184",0,"813,554",0,"2,320,430",Buddhism,S89SS0046C
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,&nbsp;,Jan 2016 - Dec 2016,Not received,TRUE BUDDHA SHI CHENG ASSOCIATION,-,-,-,-,-,Religious,-,-,-,-,-,-,-,-,-,-,&nbsp;,Buddhism,S89SS0046C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"5,546,584",0,0,"2,901,314","84,328",0,"8,532,226",0,"8,532,226",0,"8,247,597","8,247,597","284,629",0,"284,629","2,055,795","1,532,235",0,"1,532,235",0,0,"1,532,235",Jan 2014 - Dec 2014,Late,Tse Tho Aum Temple,"90,950",100,19,"315,830",0,Religious,"83,886",-,"83,886",0,-,0,"8,687",0,883,"1,962,339","2,055,795",Buddhism,S92SS0024B
0,"6,364,092",0,0,"2,707,505","77,503",0,"9,149,100",0,"9,149,100",0,"9,068,952","9,068,952","80,148",0,"80,148","2,247,030","1,392,319",0,"1,392,319",0,0,"1,392,319",Jan 2015 - Dec 2015,Late,Tse Tho Aum Temple,"28,691",100,18,"323,362",0,Religious,"327,198",-,"327,198",0,-,0,"15,764",0,"32,920","1,871,148","2,247,030",Buddhism,S92SS0024B
0,"7,000,663",0,0,"2,562,968","86,186",0,"9,649,817",0,"9,649,817",0,"9,587,496","9,587,496","62,321",0,"62,321","2,034,705","1,482,805",0,"1,482,805",0,0,"1,482,805",Jan 2016 - Dec 2016,Late,Tse Tho Aum Temple,"30,844",100,18,"323,822",0,Religious,"85,655",-,"85,655",0,-,0,"22,055",0,"45,089","1,881,906","2,034,705",Buddhism,S92SS0024B
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Jan 2014 - Dec 2014,Received,Uttamayanmuni Buddhist Temple,*,*,*,*,*,Religious,*,*,*,*,*,*,*,*,*,*,&nbsp;,Buddhism,T08SS0022F
"1,360","314,687",0,"200,571","1,965,594",0,0,"2,482,212",0,"2,482,212",0,"2,471,247","2,471,247","10,965",0,"10,965",0,"212,411","49,234","261,645","10,221","96,808","368,674",Jan 2015 - Dec 2015,Received,Uttamayanmuni Buddhist Temple,"6,100",2,5,"45,798","37,013",Religious,"517,566",-,"517,566",0,-,0,0,501,397,0,"518,464",Buddhism,T08SS0022F
"1,040","417,947",0,0,"2,215,836",0,0,"2,634,823",0,"2,634,823",0,"2,631,818","2,631,818","3,005",0,"3,005",0,"210,011","31,950","241,961","9,870","103,974","355,805",Jan 2016 - Dec 2016,Received,Uttamayanmuni Buddhist Temple,0,2,6,"48,215","36,376",Religious,"515,083",-,"515,083",0,-,0,0,503,790,0,"516,376",Buddhism,T08SS0022F
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50,369","5,481,009",0,1,"5,779,747","124,208","173,110","11,608,444",0,"11,608,444","8,998,019","11,265,332","2,267,313","343,112",0,"343,112",0,"88,318",0,"88,318",0,"2,150,813","2,239,131",Jan 2014 - Dec 2014,Late,VIMALAKIRTI BUDDHIST CENTRE,"49,823",0,13,"292,339","48,920",Religious,"2,970,952",-,"2,970,952",0,-,0,"15,472","41,658","60,656",0,"3,088,738",Buddhism,S63SS0041J
0,"697,593",0,"5,182,097","6,311,247","117,182","245,594","12,553,713",0,"12,553,713","8,910,014","12,296,690","3,386,676","257,023",0,"257,023",0,"239,176",0,"239,176",0,"1,952,427","2,191,603",Jan 2015 - Dec 2015,Late,VIMALAKIRTI BUDDHIST CENTRE,"44,600",0,11,"242,899","726,938",Religious,"3,020,392",-,"3,020,392",0,-,0,"27,649","66,600","51,859",0,"3,166,500",Buddhism,S63SS0041J
0,"555,730",0,"6,639,659","6,160,622","228,859","268,819","13,853,689",0,"13,853,689","9,049,694","13,540,589","4,490,895","313,100",0,"313,100",0,"214,713",0,"214,713",0,"1,786,607","2,001,320",Jan 2016 - Dec 2016,Late,VIMALAKIRTI BUDDHIST CENTRE,"17,180",0,10,"259,973","91,259",Religious,"2,597,641",-,"2,597,641",0,-,0,"18,338","77,783","2,173","59,785","2,755,720",Buddhism,S63SS0041J
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2014 - Dec 2014,Late,WAT ANANDA METYARAMA,0,0,0,0,0,Religious,0,-,0,0,-,0,0,0,0,0,0,Buddhism,S99CC1374J
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan 2015 - Dec 2015,Late,WAT ANANDA METYARAMA,0,0,0,0,0,Religious,0,-,0,0,-,0,0,0,0,0,0,Buddhism,S99CC1374J
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,&nbsp;,Jan 2016 - Dec 2016,Not received,WAT ANANDA METYARAMA,-,-,-,-,-,Religious,-,-,-,-,-,-,-,-,-,-,&nbsp;,Buddhism,S99CC1374J
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2013 - Oct 2014,Late,Wat Patthar Buddhist Society,0,0,24,"483,330",0,Religious,"7,294",-,"7,294",0,-,0,0,0,0,0,"7,294",Buddhism,S93SS0161H
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2014 - Oct 2015,Late,Wat Patthar Buddhist Society,0,0,31,"621,778",0,Religious,"9,704",-,"9,704",0,-,0,"27,439",0,0,0,"37,143",Buddhism,S93SS0161H
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nov 2015 - Oct 2016,Late,Wat Patthar Buddhist Society,0,0,30,"715,706",0,Religious,"15,013",-,"15,013",0,-,0,"49,242",0,0,0,"64,255",Buddhism,S93SS0161H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Jan 2014 - Dec 2014,Received,Yuan Meng Shih Temple,*,*,*,*,*,Religious,*,*,*,*,*,*,*,*,*,*,&nbsp;,Buddhism,S97SS0138G
0,"68,513",0,0,"4,374,453",0,"15,200","4,458,166",0,"4,458,166","3,301,712","3,301,712",0,"1,144,285","12,169","1,156,454",0,0,0,0,0,"149,947","149,947",Jan 2015 - Dec 2015,Received,Yuan Meng Shih Temple,0,0,0,0,0,Religious,"105,785",-,"105,785",0,-,0,0,0,"150,920",0,"256,705",Buddhism,S97SS0138G
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Jan 2016 - Dec 2016,Received,Yuan Meng Shih Temple,*,*,*,*,*,Religious,*,*,*,*,*,*,*,*,*,*,&nbsp;,Buddhism,S97SS0138G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"3,243,775",0,0,"3,054,069","37,952",0,"6,335,796",0,"6,335,796","792,792","6,318,101","5,525,309","17,695",0,"17,695",0,0,0,0,"283,878","598,335","882,213",Jan 2014 - Dec 2014,Late,Bukit Timah Seu Teck Sean Tong,0,24,20,"74,258",0,Religious,"1,185,149",-,"1,185,149",0,-,0,0,0,0,0,"1,185,149",Buddhism,S66SS0014H
0,"3,724,658",0,0,"2,931,779","38,376",0,"6,694,813",0,"6,694,813","937,653","6,681,462","5,743,809","13,351",0,"13,351",0,0,0,0,"243,352","575,068","818,420",Jan 2015 - Dec 2015,Late,Bukit Timah Seu Teck Sean Tong,0,21,20,"85,230",0,Religious,"1,181,781",-,"1,181,781",0,-,0,0,0,0,0,"1,181,781",Buddhism,S66SS0014H
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,&nbsp;,Jan 2016 - Dec 2016,Not received,Bukit Timah Seu Teck Sean Tong,-,-,-,-,-,Religious,-,-,-,-,-,-,-,-,-,-,&nbsp;,Buddhism,S66SS0014H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"1,357,253",0,"3,214,137","264,139","6,662",0,"4,842,191",0,"4,842,191",0,"4,836,691","4,836,691","5,500",0,"5,500",0,0,0,0,0,"637,088","637,088",Jan 2014 - Dec 2014,Late,Burmese Buddhist Temple,"5,400",0,4,"191,330",0,Religious,"1,033,337",-,"1,033,337",0,-,0,"1,104","16,061","3,868",0,"1,054,370",Buddhism,S85SS0007C
0,"1,189,893",0,"4,233,030","156,895","5,867",0,"5,585,685",0,"5,585,685",0,"5,581,945","5,581,945","3,740",0,"3,740",0,0,0,0,0,"685,481","685,481",Jan 2015 - Dec 2015,Late,Burmese Buddhist Temple,"5,000",0,4,"201,497",0,Religious,"1,056,629",-,"1,056,629",0,-,0,"1,981","13,012","6,044",0,"1,077,666",Buddhism,S85SS0007C
0,"964,768",0,"2,229,227","3,508,746","19,491",0,"6,722,232",0,"6,722,232","2,631,535","6,718,292","4,086,757","3,940",0,"3,940","786,310",0,0,0,0,"678,676","678,676",Jan 2016 - Dec 2016,Late,Burmese Buddhist Temple,"6,700",0,6,"211,554",0,Religious,"1,784,154",-,"1,784,154",0,-,0,"9,194","15,912","5,763",0,"1,815,023",Buddhism,S85SS0007C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"7,331,505",0,0,"8,742,557","132,148","68,947","16,275,157",0,"16,275,157","14,257,110","16,209,090","1,951,980","66,067",0,"66,067","4,295,893","1,509,128",0,"1,509,128",0,"672,581","2,181,709",Jan 2014 - Dec 2014,Received,BW Monastery,0,0,29,"556,768",0,Religious,"2,717,399",-,"2,717,399",0,-,0,"38,232",0,"34,471","8,796","2,798,898",Buddhism,T02SS0119L
